comment_text,label
"The response from India should be simple attack to a ranger camp and mutilate 4 soldiers in exchange LOL. If you do not have the ability to do that, just go and shave someone in your place",CAG
"The new guru of Rahul is Arvind Kejriwal, God knows what the good joker is, why do not they run for the Prime Minister of Pakistan",CAG
"Every day these hyenas kill our citizens on the borders of Bangladesh. They kill the farmers when they wish. But our hijra BDR and her hijra can not do anything. When Bangladesh heard that an Indian dog had been killed by the Pakistani army, our hearts were filled. gladly. Hurray! Today is the time of the party.",OAG
Love you Darling. It is done now. My Avi was with you.,NAG
Do not worry gay ... you'll die soon after you have to wake up,OAG
"O :) ρσωєяєđ ву Noor Azam Mehsood 🎀
[🔰] !! HAZARA -BOT- TEAM! [🔰]

Owner (^^^) Noman Shafiq (^^^) Noɱɩ Bʜʌcʜʌ O ^ F ^ (^^^)",NAG
"This is just a blame game to deceive the people of delhi, AAP is not a good party for India at all, they are urban Naxalites who are anti-Indian.",OAG
What are the main players in the defense sector in India today?,NAG
Do not you have proof to read your stuff? Stupid NDTV ... 56 billion? Seriously???,CAG
Also take them to India,OAG
"The Shanglu report has exposed the true face of Kejri and the work of AAP. Naturally, Anna is disappointed.",CAG
I think due to last year's episode,CAG
Do you think the ingenious banking movement will continue until this weekly expiration?,NAG
"My life with the family as Er. The businessman has been spoiled due to dubious actions by vengeful officials of corrupt ISI, SBI, KFC, etc.
From 1982 to 1997, they have played with my life as the owner of an SSI unit.
During 1990, I tried justice for ISI and SBI through the Commission of Rejection of Consumer Conflicts of the State of Kerala and in 1992, an appeal filed with National CDRC, both Commissions with Judicial and Non-Judicial Officers found some technical reasons to deny me Justice. I did not have a lawyer to sue my situation. All the members of both Commissions realized the truth, but with the help of the LIMITATION Law. But due to my inexperience and obligation to the system, I kept silent and continued the efforts to revive and rehabilitate my Sick SSI unit with the full cooperation of the Department of Industries.
On 7.7.1995, I paid KFC in One Time Settlement with all the spirit of the KFC letter dated 23.6.95. But my inability to please the corrupt Officials, the unit assumed by the Revenue Recovery Act on 30.5.95 remained with the custody of KFC.
I was at the KFC headquarters, Trivandrum after my OTS payment, until a traffic accident in Palauan on Trivandrum on 6.3.97.
I was under treatment from Medical College Trivandrum, Kannur District Hospital, City Hospital Mangalore, etc. and at least in 1997, I visited KFC HO with the help of crutches, and I noticed that instead of blood, the water flows through the officials and on the same day I visited the CDRC of the State of Kerala and the next day presented a complaint against KFC. After three months, the Commission received a response from KFC with a copy for me. On the basis of KFC's response, the Commission began to issue a Judgment and dismissed my Complaint, directing Sue to the Civil Court.
The next day, I filed a Petition for review in addition to a few others. On the Day of the Hearing, when I stopped with the help of crutches and began to express my point of view, the President of the Commission threatened to pay a huge cost against me. I managed to escape the so-called Consumer Court with fear.
But I still know that anyone who has common sense will grant me justice from the national and state CDRC in both cases.
Then, from 1977 to 2009, he was under acute mental depression.
I started writing to Central and State Governments and spent 5 pages G O, in 2010 I direct KFC to resolve issues at the Board level and I write to several Government Ministries of India to ask and compensate me due to dubious actions by ISI and SBI.
But my efforts continue, the corrupt Officials also continue resisting my efforts at 67 years of age.
What we understand by the synopsis of the difficult situation
Officials have a good salary and support of all government cadres to save the corrupt with the support of the so-called Provision in both judicial and quasi-judicial courts, such as CDRC, Human Rights Commissions, etc.

My situation is covered by Malayalam Manorama, The Hindu, Deepika, Deccan Chronicle, etc. and they are in my account of the book of my face.
Should I expect prompt justice from the authorities involved in my last days and that will be illuminated in an effective way for the formation of new security measures for employees on their own and to prevent those bad experiences that I and my family suffer?
Sincerely,
Elembilayi Sadanandan,
Vishnu Nilayam,
Chovva,
Kannur,
Kerala 670006
Mob 9388523453
9809274436.
Email e.sadanandan@gmail.com
The Most Chosen Blessings of God is granted to all those who pass and who resist giving justice or who have a role to the suffering of mine.",OAG
"Open retaliation should not be a surgical attack operation.
Direct attack on Pakistan is mandatory and kill 1-2 Pakistani lacquer soldiers.",CAG
what a pity!! so absurd! : (((,OAG
Let's see who will apologize ... I wish it would work but not ... I can see the poorest implementation in the whole process ...,CAG
RSS Bully,OAG
"BJP is making the same mistake they made in Bihar, they announced a face of CM in Assam and they won comfortably, I think BJP should announce a CM for UP",CAG
"It needs to be corrected as soon as possible. Talent needs rewards @ adequate time. Otherwise, it moves the other way.",NAG
"everyone is finding the heat but it will surely kill all the big fish and feed the little one soon. We have taken control of Congress for 60 years, now I think we should give it an opportunity and support it so that we have a bright future.",OAG
It looks ridiculous.,CAG
"WHOSE WORK IS TO RESOLVE NEXT PROBLEMS OR WHOSE FAILURE ----

 Approx.10000 police stations of approx. 15,000 police stations throughout the country are located in rural areas.

 Approx. 5 Lakhs police posts are vacant in the sanctioned force of Aprox. 22 lakhs Indian police force at the national level.

 Only 10 vehicles / 100 policemen nationwide at the national level.

 Approx. 188 police stations do not have vehicles nationwide.

 Approx. 402 police stations do not have telephone lines nationwide.

 Approx. 134 police stations do not have wireless stets nationwide.

 Approx. 65 police stations do not have both, telephone lines and wireless equipment nationwide.

 No Mission / micro special mission in relation to the Department of Prisons in line with 'Indian Police Mission'. ]

✔ RESULT :: HOW WILL WOMEN ALWAYS BE SECURED ??? IS IT ONLY THE STATE FAILURE OR BOTH (CENTRAL AND STATE) EQUALLY GUILTY? WHY SELECTIVE? ?????",CAG
Without sense...,CAG
"Mr. perveaz, great Prime Minister Bahadur had no education, Nehru was an educated foreigner, so he likes to ride the cane more than SINDH, so he gave sindh to jinnah as if he were giving his pocket money. Patriotism is important, not HARVARD",CAG
All diesel and gasoline are mixed with kerosene ... so that our vehicles do not last.,CAG
Is there any chance that the Big Bear market will approach 24 and we have not had a big bear market after 2008?,NAG
"The Bsf do not have money to feed their soldiers, but they can spend so much in tribute to say goodbye to a corpse.",CAG
"""The truth will prevail"" so much that his wife is moving away from this.",NAG
So idiotic idiots how do you want all the changes in 2 months of government ... Wow,OAG
"Sonu nigam goes crazy and respects other religions too, are not you interested in keeping the cotton inside your ears?",OAG
"I have a question for prakash, how do you see navin fluoride at the current level",NAG
"Now they will not take any action, it's India. Brethren, all this happens as soon as they happen in other countries, it is easy to assume that this is India. It's all there in Modi ji. If any child of a mother is martyred, then her mother asks what is filling and if we watch the news, then the blood opens, then I want to say that if she does not take axon tonight, then today no party will follow being a member of the party will not vote security",CAG
TAMIL NADU GRADUALLY LEFT IN THE HANDS OF MANNARGUDI MAFIA,NAG
This is an ongoing process to maintain young strength unlike the press where a thirsty person can continue to write unless he is declared insane by doctors.,OAG
Earn more money in 1 hour than in the whole year,CAG
"Only Hindus see our movie unlike Hollywood, which are seen all over the world.",NAG
The same guy that Sharukh Khan hit in black and blue at a party?,CAG
He is deceiving Idian public,CAG
"I do not see Mayawatiji's statement with a common angle, I see his statement from the angle of seeking justice and good administration, BJP, SP ruined it badly, it's time to fix it.",CAG
He plans to make a documentary film about how the construction thugs that a common man like you and I need advise.,CAG
"The effects of the demonetization will be clear in the next 6 months, but the implementation was very poor",CAG
"Sun Pharma despite the good results and the purchase of update by a house brokerage number, the stock has fallen by 7 percent?",NAG
"We're all over since our money accounts are not frozen, so Willy country survives.",CAG
I think that the Government is more responsible for our soldiers dying every day then ndtc,CAG
LEAD APR SUSTAIN TOP 144 IS PURCHASING FOR UPSTH TGT 156-166-185 OTHERSIDE SUSTAIN BELOW 144 WILL SELL CMP 145.80,NAG
"If they receive 50% of the money that has been announced, I would be proud of my nation!",NAG
Do not compare by the way the players are the two stars of our country,NAG
"Aijaz Faruqi
What is the name of the website f169? Hahaha and you believe in them ... I understand that you are too smart",CAG
"that's true with US policy UU @ philipine, Iran, Iraq are some examples.",NAG
"All those who do not appreciate, are only exposing their intention and maturity. ..",CAG
Automatic driver of women ...... women for kitne saal se auto shawl rahi ... tmlog for aaj pata chala ..... waaah,NAG
"Rajnath and Meghraj are part of the whole dirty game of demonetization and they have never missed the opportunity to praise. Where is the money that was going to be returned to India from Switzerland, your boss is talking repeatedly with tears in his eyes. Chamchas have no right to write.",OAG
You have nothing to say about this lady's misfortune. The triple Talaq is related to Modi that prohibits alcohol or not,CAG
"We can not stop the crime against women by making laws ... Why do not we ask for wine ...? Why am I not asking to ban porn websites ...? wine is the main cause of traffic accidents, domestic violence, rapes and many crimes ... What is the use of pornographic websites ...?",CAG
Have you really received it ... it seems that these are all ads ...,NAG
Most of the sanki pm ever. Every day he changes his statement.,OAG
"Dear Ramanathan, the Keralites know how to live in peace, please do not worry about us Keralites who include Hindus, Muslims and Christians. It is the only state in which everyone lives side by side in peace, except in some places where Sanghis play the communal card for voting policy.",NAG
Cn explains d reaaon fr fall Mr. Sailesh Vora,NAG
Rahul Rahul Rahul and mom boy with daddy boy ....,CAG
"Amit Mitra, please stop your mouth and pour money into the state for development. I do not support any policy",OAG
"Morning aarti at dawn is a Hindu ritual practiced in all temples, as well as azaan in mosques. In all religions emphasis is placed on morning prayers to start the day remembering God. With the growth of the population, both mosques and temples must use loudspeakers to reach the maximum number of people. In today's everyday life people have to get up before dawn to prepare for the office, school or walk or exercise. For years there has been harmony and camaraderie but what happened suddenly in the last three years that intolerance has become fashionable?",CAG
If the grain of food is available in PDS ... check first,NAG
Super movement. We are with our prime minister in this war against black money. Everyone should think like a masquerade for each correct step on the part of PM,NAG
"and The Indian Army Band shows up at Drass WHEN WAS THE WAR? The Kargil war, which began in May 1999, was announced after the infiltration of Pakistani troops and Kashmiri militants in the Kargil district of Jammu and Kashmir and the Line of Control (LOC). The intrusion into the area, which divided the Indian territory of Ladakh from the northern areas of the state, had been a complete surprise to the Indian army and Operation Vijay was immediately launched to drive our enemies out of the Kargil sector. Pakistani Soldiers MASTERMIND BEHIND THE ATTACK Pervez Musharraf, the then Chief of the Pakistani Army, is said to be the brain box behind the attack. Musharraf carefully traced the intrusion plan, without any details of then Prime Minister Nawaz Sharif. He was supported and assisted by the General Leutenant Mohammed Aziz. It is said that Musharraf executed the plan, while Atal Bihari Vajpayee had responded to Nawaz Sharif's invitation to Lahore and where the duo signed the Lahore declaration. Conventional modes of warfare WAY OF FIGHT Well equipped with weapons of war, both sides were prepared to launch attacks on each other. The battle of 18,000 feet in the rocky terrain was fought under extremely low temperatures, in a conventional manner, despite the fact that both parties possess nuclear weapons. India placed five infantry divisions, five independent brigades and 44 battalions of paramilitary troops in Kashmir and deployed more than 60 frontline aircraft. Former Prime Minister Manmohan Singh with army and air force officers greet at the Gateway of India in Vijay Diwas. THE AIR FORCE OF INDIA On May 24, 1999, it was decided that the Indian Air Force (IAF) would join the operation. However, it was emphasized that the IAF would not cross the LOC at all costs. The IAF launched bomb attacks against the enemy within its limit. Tiger Hill, one of the highest peaks in the Drass-Kargil area of ​​the state, became the focal point during the war. After a fierce war of more than sixty days, and with the support of the international community, India regained Tiger Hill and pushed Pakistani forces into its territory. Schoolchildren show a national flag on an Indian army tank to commemorate the day. INTERNATIONAL RESPONSE TO THE CONFLICT The infiltration of Pakistan into India and the military confrontation were deeply criticized by many countries and attracted the intervention of the United States in the crisis. According to a report in the Daily Times, a leading newspaper in Pakistan, India won the confidence of the United States, while Pakistan ""lost its credibility with India and Pakistan."" The international community began to put pressure on Pakistani forces and threatened to withdraw or face isolation. Russia and Israel also came forward to support India's position. An Indian army parachutist with a backdrop of Tiger Hill and Tololing Ridge in Drass when he comes ashore",NAG
"Ha, ha, she does not know anything about politics and will vote for BJP. Now, BJP is the only party in India that is certified by ISI 😜",CAG
Is that all you have to say?,CAG
"Rightly, he said, it makes no sense to go back to the selection committee unless there is a clause.",NAG
Why RBI has not reviewed CRR & RR? any specific ...,NAG
"As Tusshar Kapoor will be busy shooting for #GolmaalAgain, his son will have gala time to celebrate his grandfather's birthday # Jeetendra.",NAG
It is not necessary now to tell how is kejriwal. Now he is exposed. Everyone knows him now. Its a big problem. He will dye his political death very soon. A great drama A kejriwal is not even a good funeral.,OAG
The International Olympic Committee (IOC) and Alibaba jointly announced a long-term partnership until 2028,NAG
"Nifty is manipulated. The expiration depends on the data of the option.
The last increase at the end shows the shortcovering.
I bet he's manipulated",NAG
Yes. Dawood is not in Pakistan since Osama was not in a very peaceful nation either - Pakistan,NAG
"Hi, Nigel and Sharmila can BEL reach 1600 before splitting into 27",NAG
"# RajanOnCNBCTV18 - Very good sir, many more hidden hands are applauding you at this moment :)",NAG
"The 10 most played tricks by the media to control the masses:

1. Project 'everything is fine' in default mode, even if they are not, lulling people into complacency. (routine 'news' damping, sports, celebrity gossip, science, etc.). This technique is used by shepherds that raise sheep for slaughter.

2. Emphasize the individual identity (nationality, religion, state, etc.) to ensure the subconscious separation (the politics of division and rule).

3. Contractile 'voice of the poor' / 'power of protest', etc., although these do not exist. This tricks people into 'thinking' that they are in control.

4. Stage events ('astro turfing', 'shills', 'false witnesses', 'crisis actors', etc.), whether to make 'mass movement', create paranoia or extreme fear, or distract the masses of real problems.

5. Use sports, celebrities and gossip, etc., to deviate from real problems (and mold public opinion).

6. Play key supporting role for large sponsored events of false flag, cheating, etc. (for wars, laws, create fear, distract, etc.) Many of your favorite news anchors and journalists are, in fact, establishment (intelligence) officers.

7. Represent the government as a victim of the crime (trap, assault, etc.), so that the people do not protest later against the draconian laws against themselves.

8. Manufacturing extreme fear, through exaggerated claims of diseases, the power of the enemy, terrorism, etc., (to support wars, desensitize or divide people, for example)

9. The ""media blackout"" (not informing leads to ignorance or dullness) or reporting malevolence (stereotypes or demonization): the most common control technique.

10. Finally, and most reserved, the media are owned by a handful of companies and suppress other sources of information. The media forms the 'matrix' - a network of illusions to deceive the masses, and together with 'politics' are the secret property of banking families.

The next time your favorite news media ""break news,"" ask yourself: ""Is this true, or is this your last cheating / deception / false flag operation""?",OAG
We do not even have a full-time minister of defense today ... Parrikar escaped to go to his leisure days ... Rajnath is just a mule doing kadi nindaa aur Arun jaitley ... Lesser said better ... After the fiasco of demonetization can not be expected from it. It is important to note that our prime minister is busy inventing acronyms and more concerned about Muslim women ..... We have lost almost 180 officers and army officers since the last 3 years ... And I have never seen a government so incapable,OAG
"Hindu false flag exposed

Bad beef between the Indian Army Regulators and the BSF / CPRF conscripts recently can get attention. Videos of several BSFs and CPRFs about soldier conditions and the inhuman treatment of their officers had angered the high command of the Indian army.
As seen above, RAW can and will do whatever it takes to create a pretext for war or at least for the international support that is desperately needed in Kashmir. The lives of a few Dalit soldiers will mean nothing to them.",NAG
"Everyone says that the Voice of ""Sonu Nigam"" is the Gift of Almighty God, but Sonu Nigam makes an objection to the ""VOICE OF GOD"", how ungrateful you are! You have to apologize as soon as you are from the beginning a stupid objection to the Muslims for hurting their feelings before #Almighty_God retrieves his precious gift from you, lol.",OAG
Big steps to control fraud frogs 🐸 of the country,OAG
Satyabrata Jena 1 more reason for you to keep silent,NAG
This guy is community!,OAG
.. trying to get public public attention for FREE for advertising. ..,NAG
Why bandh is needed if people do not want to attend stupid,CAG
dog,OAG
People are not ready to be fooled by the AAP so fast for the second time.,CAG
"At the end of the elections, let's look at the whole issue of DEMONIFICATION through the eyes of CHANDRABABU NAIDU Ji and NILKANJi (ADHAR Conceptor and Implementer!) With the support of Electronic Clusters in Central India infused with the policy CONSERVATIVE TRUMP of EE . UU Who has eyes for 2019 🌝✔",NAG
"Hi, Sonia bought Rel. Capital @ 575. Suggest selling or keeping",NAG
It is a good right. Less worry about thefts. People who earn and never paid taxes will have to pay taxes. Your people like you can not overcome the simple discomfort you face. You need everything in your hand. The government is not for that though.,NAG
And halala too ... Hiw you can forget HALALA ... When talking about Triple Talaque ... Halala is just the motto of maulvi. True ?,CAG
Tata engines? How much can it go? .. How do you see the restructuring of mgmt?,NAG
Hold the beginning of the problem of Muslims do not blame the US,OAG
Indian secularism is green ......... why ????? Think ... only 1 conclusion ... voting bank policy .....,OAG
"you are the best pm go ahead, do not stop, we are with you, tahaku mister modi nex",CAG
Why does not Hind Sugar move even when all other actions make a good rally?,NAG
"Even he knows that the relationship between India and Turkey will help Turkey, not Pakistan. 😂",NAG
"columbus did not have a visa? , did Basque do not have a visa? ...... look at the discovery channel",NAG
I think this old man is sick. He needs to rest,CAG
This is still appealing with the visual effects ...,NAG
Why have we not questioned the corruption of the previous government from the moment we achieved freedom? I am a common man and salaried. I have been using my debit card and my bank account for transactions ... do not blame this man who has guts ...,CAG
Every day dear with full voice,CAG
What is the opinion about Sunpharma and Auropharma? Can we see some big setback in April?,NAG
The Aus media must learn to be civilized and sensitive like Clarke!,NAG
"I thought you would come back stronger ..... 😂😂😂
What the hell was that ... 'Congress'?",OAG
How can a congress dare like this? What is law and order doing? Is sleeping?,CAG
"NDTV, which is a Bollywood Chamcha, can not digest the fact that it defeats Bollywood.",OAG
"We keep 500 as the highest denomination and this can happen only if the value of the rupee increases in the global market. That way, even 1 rupee becomes a valuable move.",NAG
look at the scene of the 56-year fight ... which you can not do in your childhood ... he has done these action scenes without any deception,CAG
Can Sonia think of someone beyond Rahul to lead the party during the elections?,CAG
"Yogi Adityanath, BJP could have chosen another person. Your UP is not VHP. The way in which this man has given aggressive statements, makes him only suitable for VHP and Bajarang Dal and not for CM publishes that also of UP. BJP has made an arrogant move. I am a supporter of BJP but not for this movement.",CAG
warren you are selling fruit jam ..... we are beer lovers,CAG
I'm not sure if it's a bicycle launch or exorcism!,CAG
Do not lose these rules that govern us!,CAG
The Indian U people are sinister! Damn idiots ...,OAG
Yedyurappa ? The one behind the iron rowing scam?,NAG
The idea behind this exercise is to facilitate the banking mafia. Who said that the banks love you?,OAG
"Strange, already taking questions without price announcements. All this event is a colossal clusterfuck",CAG
Now he works bjp,CAG
"I agree with Mr Manmohon Singh, this decision by Mr Modi is ambitious, but the decision should be well implemented.",NAG
Eat very tasty beef,CAG
RCB is going to win 😃,NAG
"Dear mom or sir ... I need a job. Can you help me do it? In my house, so many problems will help me. I will do any work.",NAG
"very, very true ... it's ""Business"" ... but it should not be at the expense of ""personal of the person"" ... I suppose ...",NAG
"Pinarayi Vijayan is the only leader who dared to speak against the Muslim clerics and the Christian Church and the Hindu castes, while all the leaders were silent.",NAG
India is a country of billions of people ... Where millions of them are ready to serve the nation .....,CAG
"True, the former prime minister speaks the truth. and today he spoke all things in fact.",NAG
The last rites must be performed.,CAG
"Why did not Modi ji ask, about losing in Delhi, Bihar and Punjab?",CAG
look at the 56-year-old fight scene ... which you can not do in your youth ... he has done these action scenes without any deception,OAG
This cowardly act has to be punished ... RIP our brave soldiers,NAG
How can it be a great movement when there are people losing lives ... good innocent people? Totally not justified!,NAG
BC 2 thappad Arvind Kejriwal said that Mardio Kumar has been able to join the JNU logo due to which he has not been able to use any of the words and will have to defend himself.,OAG
Another bag of rice converted,CAG
Wat plaease takes action s ir modi,CAG
"THIS IS NOTHING NEW IN THAT NATION OF TERRROR, IS THIS THE RIGHT? OUR CHANNEL MEDIA AND TV CHANNELS AND NEWSPAPER EDITORS APPEAR TO BE FINANCED BY ANTI-NATIONAL AGENTS AND TRAITORS

AND THEY HAVE ALSO MADE THE SAME DIRTY TRICKS FOR THEIR TEACHERS OF PAYMENT FOR MORE THAN 500 YEARS!

AND THESE MEDIA CROOKS AND PSEUDO-INTELLECTUALS AND TRAITORS ARE SO GOOD MAKING THE HUMALAYAS MOUNTAINS DIRTY APPEAR AS MOLE HILLS AND MAKE MOLE HILSS LOOK OR SELL TO THE WORLD AS HIMALAYAS MOUNTAINS!

CAN SOMEONE TELL ME BECAUSE THE DEVELOPED NATIONS AND THE UNITED NATIONS HAVE NOT HAD NOTED THE BRUTAL ETHNIC CLEANSING OF MILLIONS AND MILLIONS OF MINORITIES?

HINDS, SIKHS, BUDDHISTS, JAINS ETC IN THE NATION GHOST PAKISTAN DURING THE LAST 50 YEARS AND OVER ???

IS IT BECAUSE THE MINORITIES OF PAKKISTAN, as well as a Hindu minority, Sikhs, Buddhists, Jainas ethnically cleansed even in the state of Kashmir, are not considered as human beings and are treated only as sacramental lambs?

AND WE CALL THIS GLOBAL SCLERARISM? OR SAD SECULARISM?

REMEMBER THAT THE ETHNIC CLEANSING OF MILLIONS AND MILLIONS OF PAKKISTAN IS THE LARGEST HOLOCAUST AFTER THE YEARS OF THE CRUSADES AND RELIGIOUS WARS OF THE EARLIEST CENTURIES! AND INDIAN CHURCHES,

THEY HAVE NOT MADE SUFFICIENT NOISE ABOUT THIS HOLOCAUST IN PAKKISTAN, AS WELL AS THE ETHNIC CLEANING OF LAKHS AND LAKHS OF HINDU MINORITIES, SIKLHS, BUDDHISTS, ETC IN THE STATE OF SECULAR KASHMIR OF HINDUSTAN SECULAR, IN INTERNATIONAL FORUMS OR EVEN IN DOMESTIC MEDIA, SHAME !

WHAT PREVENTS SUSHMA SWARAJ FROM MAKING MEDIA STATEMENTS AND DOES NOT PRESSURE UNITED NATIONS TO DECLARE PAKKISTAN AS A TERROR STATE

CONSIDERING THE BRUTAL ETHNIC CLEANSING OF MILLIONS AND MILLIONS OF MINORITY HINDU, SIKHS, BUDDHISTS, ETC, ETC IN THAT GHOST NATION SINCE 1947

AND WHY, EVEN PARTICIPANTS OF BJP PARTICIPATING IN TELEVISION SHOWS AND DEBATES ARE AFRAID TO MENTION THE WORD OF ""ETHNIC CLEANING""

FROM HINDUS, S IKHS, BUDDHIST, ETC IN KASHMIR STATE AS WELL AS IN PAKKISTAN TOO !!! WHAT A PITY!",OAG
"May 17, 2016 Today's profitable advice Syndicatebank jindal ashokley mothersonsumi Bankbaroda Jetairways Ashokley to get more regd. Soon To continue advice from TODAY onwards Get the brand @@ 3200 for 4 months, @ 4200 for 6 months, No advice, Contact + 919943874224 and Earn daily from 9k to 99k, Hurry
*** Market up up / down no problem Earn daily 9k to 99k, Fourth quarter results, Survey of session 919943874224. Get Regd @ Dailysandhyatips @ ETMARKETS.com, Dailysandhyatips @ moneycontrol.com,
To continue with the advice from Wednesday onwards Obtain the reg. @@ 3200 for 4 months, @ 4200 for 6 months, No advice Last date 15may2016. & Win daily from 9k to 99k, hurry up",NAG
"once again thanks to cent tex, I bought 10k shares of Grauer & weil, but the stocks are not reacting and remain in the same area, what do you think of this?",NAG
What should one do with Sun Pharma? He's going downhill day after day :(,NAG
In shape for nothing,CAG
"I do not trust the politicians. Even if it was a blessing, I do not think I can ever afford a car that costs millions.",CAG
"Dear irfan, do not use that kind of language in social networks, just keep your dignity.",CAG
Great movie. It represents our Hindu culture and provides aspirations for courage.,NAG
"If the person is working hard to get out of their depression, but again and again they have to face the same kind of situation, what is the solution behind this?",NAG
The Indians can have faith in you Virat because you are not Narendra Modi.,CAG
Oh seriously. Great news. Peeps hear that AAP receives money from hawala😅😅,NAG
He managed a new fleet against all odds. Cordial respect to this brave girl.,NAG
Better go and tell Mayawati and Kejriwal first,NAG
"Hi, I live in NCR ... I have not seen 500 rs note😣",CAG
Gadha is more hardworking than man,CAG
"Asrar Nazir ... I spoke with many Turks. In addition, we have social networks. He imposed Islamic law in secular Turkey. Supported by ISIS using Turkey as transit for participants around the world. He is also working hard to oppress and disappear the opposition ... Modi did none of these.",NAG
"What Manmohan did was generations of fir tree not for him. People with short vision will never see that. If I am entitled, I will choose it again and again. For your kind information, the true nuclear potential will be achieved because this man, formally and diplomatically harassed with everyone in this world, got India to get what he wanted and the whole world was surprised at how India signed the nuclear treaty. He renounced the loans of the farmers who are the backbone of this economy, not like the current PM.Who eliminated 7,000 crore from just 63 people. There is a big gap in how an economist thinks about a nation and how a greedy politician thinks.",CAG
"great respect for their love of the nation rather than the family. The JNU & DU students have learned a lesson from this great father. Finally, terrorism does not have a family either.",CAG
"Looking at the comments that I sometimes get confused is Ndtv, an INDIAN or Pakistani channel.",CAG
"Many more happy laps of the Bigbasket day!
Proud to be part of this celebration!",NAG
Does MCI and the government guarantee the availability of generic drugs in the chemical and the quality of them? An instinctive reaction without prior planning,OAG
"The biggest detriment to the nation by Anna Ji was the promotion
Kuljiwal For your mistake, you should observe a quick day in Jantarmantar and ask for forgiveness from the delhitas.",CAG
"He spoke against bhajan and kirtans of the temple and also of Gurudwara. But only if the media reports the whole story or if people try to discover for themselves, can they make rational decisions. By the way, what about the defeated soul? Your soul is defeated, are you the judge in these matters? Does it have priority over God?",CAG
"http://indianexpress.com/article/india/fatwa-issued-against-reality-singing-star-nahid-afrin-by-42-clerics-4569825/

Dear Indian Express,
I'm sorry to write that your journalists are there to misinterpret events and present them in a distorted way just to make some sensationalist headlines. The news about the next singer Nahid Afreen have been prepared without proper investigation and investigation. It was very sad to see that your journalists do not even know the difference between fatwa and appeal.
A fatwa is a non-binding legal opinion issued only by a qualified jurist (Mufti) at the request of someone who can not understand the religious guidelines, while the leaflet that is being distributed and presented as Fatwa is only a hard copy of a signed appeal by 46 men who believe in religious practices. The merit of the appeal can be discussed for many reasons and in many dimensions, but first of all, an appeal can not be called a legal opinion (Fatwa).
We expect an apology from you for such an error",CAG
"Ratish Menon
Now that the blacks will tell us what to do, there is only one thing we must watch out for.",OAG
"I think the bike is being armed now, until this garbage is presented to entertain us.",OAG
"I say let me give a wise permission.
I would like to dedicate the essence of cutting these Saal Pakistanis ...
My blood is boiling.

How are you young?

Pakhnod Woh Sale 2 4 Pakistani dogs
Our soldiers cut the essence of the soldiers.
You also become a panache, terrorists kill two sailors ...
Get lost in Pakistan, put two blood in the bloodstream of the two rivers.
......",NAG
Ask 100 people what is your phone number jio ... not even 10 guys remember ... Jio will close the day you start charging.,CAG
An appeal is bad when it comes to sex appeal,CAG
I demand Padma Vibhushan for these Silver Surfers saved in TSuNamo,NAG
"That he was not, surely, under the congressional rule when you were active in that party.",OAG
His words have shown that it was taken by mistake in India. He must have been born in an African jungle.,OAG
His philosophy is as dead today as before ...,CAG
The wise men do not speak in every conversation they speak the right words at the right time and he spoke what is true.,CAG
"He is now desh bhakt and not criminal too ... B, because he joins bjp.",CAG
"They want the nation to become a superpower.
Becoming a superpower does not just mean launching a satellite missile or getting a million foreign investment. Where is the infrastructure where the majority of the population gets basic facilities such as health care? Water and education.
Jst increases unemployment .......",OAG
"The boys' prices hurt ... this year, so whoever supports him should realize that the statistics he says are imaginary",CAG
A good PM. These people do not want any development in the country.,CAG
"After so many years, we feel that we are now a majority in India. Thanks to modi govt.",CAG
I hope the bike does not sound like them ... what a sissy!,OAG
You are amazing,NAG
"Good developing state by Telugudesham, leader of the government vision by Chandrababu Naidu.",NAG
"Show more intention? Yes, more intentions than fiddling with Anushka's ti💋💋ies on Valentine's Day instead of preparing for the difficult Oz ... Now is the time for him to ✊✊✊🍄💦💧💧💧 👎
And where is IdliSambarBuddhi, coach Kumble and Sardar Joker Harbhajan, whose commentary has become the best Sardar joke I've heard in a long time ...
It was Kohli's arrogance and squeeze ... Now it's like Mary's little lamb ...",OAG
"http://postcard.news/must-read-world-economic-forum-releases-survey-indian-media-results-shameful/
The Indian media pamper the faith of the people, since we know that the Indian media failed qualitatively ...",CAG
So it's not just the United States (or Trump). Even the Muslim Brotherhood is also banning the expropriating reproductive countries.,CAG
He is not counting on aap he is saying about all matches,NAG
Confused intellectual calls,CAG
Are we going to fight against Pakistan on the MEDIA channels only :-) What happened to the 56-inch MODI chest?,NAG
hello @sambit patra why the government of India has not taken any action seviour aignest pakistan ....,NAG
We need more people like Abrar ... forget everything ... But when the country comes first before anything else ... that's called patriotic nation n patriotism ...,CAG
Why are not you supporting Rasilla's murder? ... Jishu's suicide. Rasila is killed #RasilaRaju #ExposeInfosys,NAG
The slogans of secularism mean slogans of anti-Hindu,CAG
"We like your initiative, but we are not fans of your party or we are, we are optimistic and we hope that at least something good will be done for the Hindus. Message for other people who hate it: Do not go by party or religion, you are educated, you can not support it, but at least do not make negative comments, please respect their decision and their thoughts about the lack of attention and develop India ... Jai Posterior ..",CAG
Excellent movie,NAG
"There is a bigger scam in all of India when issuing DL and the RTO office is the most corrupt. For the most part, jurisdiction falls under the state and the central minister can do a little. However, can some laws control the RTO?",NAG
