comment_text,label
"The biggest blast of 2017. The Big Bang has never happened before and never will
* Free Join Other Business

→ If you want to get a job

→ 10,000 to 50,000 rupees of mobile ..

→ Make money every month, absolutely free

→ champ cash from the Play Store

→ Download your app

→ Register.

→ Enter the Referal ID - * 371881 *

→ Helpline Whatsaap no - * 9529389497",NAG
@PM Ji please Bain news broadcast in security operations T & C,NAG
THESE NUTS SLEEP EVERYWHERE ......... DO NOT LEAVE YOUR BABY MESSAGES AND MAKE US BABY SITTER ... THANK YOU,OAG
I am the best foreign minister so far India,NAG
"Part-time online job without investment
Most important job for Facebook expert
Earn 15000-25000 / month
Open game store
Install Champcash Mony free app
Sign in with champcash
See ID-9044274
Install 7-8 apps in the Champcash and start online",NAG
These speakers assume all obligations from their respective parties. They will hold all sorts of talks to defend them. It will not take us anywhere. Report Report Report it so often that these actions will not be forgotten. The life of our Jawans is not so important to our political puppets.,CAG
And....,NAG
"more people must at least try to check their talent, look at Japan, China they have a huge number of talents, why not Indians?",NAG
President Hassan Rouhani has sent a Minister of Labor and Social Affairs to the mine to oversee the rescue and treatment of the victims,NAG
"And you have a problem with it?
When the BJP has deployed all 7 Delhi delegates and Modi has called on his Cabinet ministers to run for office and Amit Shah is taking care of a simple ""MCD"" election, you should probably understand the severity of these MCD elections. I have taken money, to shut up against BJP and, irrelevant, to project AAP in bad light",CAG
It's good for AAP !!!,NAG
Awsome ... Its less cost and great bike ... Has my dream bike .. Best better than KTM duke 390 current model,NAG
"Well done. However, the need to see more Indians, without leaving the athletes the most burden for self-combat. Congratulations to Sindhu and Shashi.",NAG
"Ashok Gajapati point, but these days airline staff conduct too rude towards customers may not monitor Mr., kindly setup escalation desk, where customer feedback (but help desk for helping the customer not for formality) may lately not in serving Water in Flight Majority of domestic airlines, when these people ask drinking water to load them, you may not be traveling in economy class or as a lay man, but since they come to people with low fare, airline services are getting worst day by day! Eat OMG these people serve cold food, if you ask hot, they sir this room temperature! I'm not here to take anyone's side, just to share my own opinion on the airline!",NAG
These Bengals always have a soft corner for Muslims to start from Barkha,OAG
"Why not stop branding by law, why annoy doctors?",CAG
Something will be better than nothing when it comes to Prudent.,NAG
"Big!!
AAPtards abuse the man who has given this nonsense to Arvind Kejriwal and identity !!!
Seriously, Anna Hazare will have pity on herself :( :( :( :(",CAG
"If he is not a brainless person, he should demand loudspeaker prohibition at all. Then, whether it is for a leader, preacher, singer or religious place.",CAG
"As a nascent company to great Indian pride, as a Thirupathian, I am proud and happy to be associated with my college mates who work with Amaron's enduring relationships. Thanks to Ramana Prasad Alam and Vijay Naidu Galla. Great. Honestly.",NAG
I do not agree with his selective approach .... Where is Lokpal sir .. Modiji fulfilled your dream,CAG
"All terrorists are Muslims, but all Muslims are not terrorists",CAG
Reservation and terrorism are the biggest problems that India is currently facing.,CAG
Anna Ji ...! everything set for MCD.,CAG
13th GST Council meeting on March 31: FM,NAG
"When the cat closes its eyes, the cat thinks the world is dark. First modes must ban all religious fundamental groups regardless of any religion.",CAG
"Bhai Vijith do something, man",NAG
"Mangalam, Amisha suggested using Thyrocare. Lal Path laboratory in the same segment",NAG
"DO YOU WANT ONLINE JOB?

I am ..
.Sanjay ONLINE JOB EXPERT

👇✍ HOW TO DO

1⃣GOTO GOOGLE PLAY STORE
2⃣ TYPE * CHAMPCASH * APPLICATION
3⃣ INSTALL THEN LOGIN
4⃣PASS MY REFERID 5126264
5⃣ YOU MUST INSTALL SOME APPS
6⃣ 7 LEVEL INCOME HERE

7⃣SHARE YOUR REFER ID MORE FRIENDS
🙋♂THE INFO WHAT I WANT TO MEAN * + 919255736374 *

🚨 * MY REFERENCE IS ""5126264 *

This is a multi-level marketing company like the * CHAMPCASH *",NAG
I hate Mandmohan,NAG
Okay that's all! I do not hear his songs again,CAG
Good job ... give the employee only a salary package as in the private sector .....,CAG
"When something happens to the Indians, they begin to blame Pak. Why should they cross and be mutilated? and if they did, how can Indians claim that they have made a surgical strike? and returned safely?",OAG
"It is a finished thing. Steve Jobs was ousted by Apple. Mistry is not Steve Jobs. Mistry, who gets the boot, is painful, but there's never an easy way to deal with the dismissal of high-level executives (HUGE EGOS). Protecting your reputation will be important to both sides, and that's what it's all about. It is a waste of time to speculate on the accuracy and legitimacy of shooting, since Ratan Tata (a seasoned warrior) has been around for a long time and will not make any rookie mistakes.",NAG
Paid social activist by bjp,OAG
"Anna was anti-Congress he played a big role in the 2014 elections indirectly ... now he has no problem with the government. Even if they fail the jan lokpal mission, their only job is to speak out to other parties right before the elections",CAG
Shame on ... more concerned to save cows..killing ppl..but not for people,OAG
"Only allegations, only media coverage and just to divert public opinion from modis policy failure",CAG
No body will pay attention to you when louder decisions thunder,NAG
He is the pimp of bjp,OAG
"USA, UK, GERMANY, FRANCE and many other countries follow the state religion, while allowing other religions to exist side by side. However, the laws of the country are strictly followed regardless of religion and no concessions are made. None of the Islamic countries, such as Saudi Arabia, Kuwait, Iran, etc., have churches or temples, but in the form of secularism, India has unlimited freedom for its followers to pray to the Muslims, subsidies for travel to Macca Madina, and various other financial aid. But this community, many of them, are dissatisfied. In this case, the Indian government should allow them to move to Pakistan, Banladesh or anyone else. Muslim land that she will take. Those who support secularism can also try to emigrate to other countries of their choice if they are accepted. Constitutional creators have made the biggest mistakes, and their interpreters of secularism propagate this mistake to help their electoral bank, which is a pity.",NAG
Indian media plays a very good role in spreading hatred between the two nations.,OAG
"Not only black money will be affected
Rupee gets better when it starts to rotate in the economy
Hawala business stopped now
And so many",CAG
"Vishnu Tallapragada In Kashmir during the floods of 2014, the army selectively rescued only Hindu tourists and left the Muslim natives. The Hindu tourists were rescued by army helicopters. Muslims were killed.",OAG
"Shirish Kundan Do you have personal experience with any torture of yogi .. The answer will be - NO. Did you meet Yogi and talk to him? The answer will be. NO. .. do you have any proof that he's an idiot ... answer will be for sure. NO .. Then you made that statement in a cinematic style based on whimsy and imagination .. Probably to make you popular by directing people's attention .. But in the end, such gimmicks will not get what you become try productively .. why make an irrelevant statement that is completely ""unessential"" to you. This valuable time and energy could have been invested in something productive. Sadistic approach and it is nothing else than inflicting self-harm. If you do that sort of explanation in Gorakhpur, Yogi's constituency, the people there including Muslims will beat you up. He is 5 times continuously from there with a share of more than a lakh in his advantage..This speaks his stature, you are not even a pigmy in front of him .. Jealousy is fire and when you carry it in your mind, it just hurts your mind where it's lit.",OAG
"How can you say that, brother? It is the duty of the citizens and the government to take care of the minority. Did you hear if the Islamic country of Bahrain? Do you know how peaceful it is there? Observe and learn, a monarchy so good that it gives rights, security and care to all cultures and religions. And back in India, our home, we fight among ourselves. Why? Eat what you want. Majority and minority should not be important. It's not like we kill people. Beef for life!",CAG
What happens now in NBFC !! Correct few stocks for good results and bad results !!,NAG
"Yes, my dear, you are right, but some people want to do something new, even if they have no boundaries, and Sonu Nigham are those people.",OAG
"You do not need your nation, you have to go there Pakistan",CAG
I wish we could all do business in the same way and earn a lot of money ..... I would like to get the top leadership reactions in Congress ... Let's see what they have to say.,NAG
"He is a great actor, but does not fit Bheema",OAG
This site is paid by Islamist extremists and left-wing politicians.,OAG
dont sorrowi bjp will reveng by the question of triple talaak and cow slaughter,CAG
Now paki stray dog ​​barks after failing in kangaroo court .... happy to see paki has left red face ..... Kulbushan wishes to be safe at the pigs hands,OAG
"Mad emoji on army mail
Really 🙅",NAG
Did you count the heads ... All Tamil Nadu is against PETA. We people have a culture ... Do not spoil it in the name of the law .... ban PETA in India .....,CAG
Aap Kejriwala Goons has now worked all the dirty and crooks in Delhi.,OAG
"Mr. Macchiwala, please have a sense. This government has done so much better than Congress. Do not lead people astray.",CAG
"Yes, if the members of other parties were attacked, then BJP responsible
When the BjP was attacked, the BJP was also responsible ...

Enormous Ideology And Hats off ... to worldly thinking ...",OAG
"For Muslim killing, no Muslim is proud to go to heaven, so why are you sad?",OAG
"Ram Navami comes once a year. Azan 5 times in a day. 365 days of speech pollution. Therefore, one must follow the orders of the Supreme Court. Religion is a private topic.",OAG
#GreatActor #AnnaHazare 🙏😛,NAG
"For the geniuses, the total wealth of a country is not exactly the best parameter to judge that the income per person drops India and China far down the list. 22 million Australians have little more wealth than 1.5 billion Indians, just to put things in perspective",CAG
"In 2015, educated people voted for an educated minister an Iitian, a former IRS and a social activist. From 2015 to 2017 he works for people, the better media do not show how it gets paid. We trust him in his team and we will vote for him again ... We are really mad at corrupt MCD. People who earn crore from McD and people from Delhi are just mad",CAG
"The Indian Army is trying to divert attention from the Kashmir riots ... where they stop Internet access, social media curse, human rights abuses, killing innocent cashmere on a daily basis ... that 's why every Kashmir opposes the Indian Aggression, but remember the struggle of self-determination of Kashmir's people will continue until their freedom ....",OAG
Someone from the canal took a bite on the weather at India Gate on Christmas morning. I even recorded the interview of our running group. We could not ask her at the same time. Would be great if we could the video for the same c. please help,NAG
you have not said that for 60 years .. how come new visions. They only focus on Muslims .. we take care of land,OAG
"Jaswinder Bhai y this stupid question from me .... I'm not a bjp or rss man ......

Rather, I think you should be happy AAP people .... coz the campaign by large number of big wigs of bjp for only MCD elections, Kejriwal will only help & create a negative image for bjp - ke saara kaam kaaj chod kar Municipal Local elections me Lagge Hai ......... as a Delhi reasonable Delhi citizen would take it negative .....

So instead of abusing ....... A AAP guys should thank BJP for this silly move ....... because it will only strengthen the image of Kejriwal / AAP on a national level ...",CAG
"hhh ........ Pak Army can do anytime, anywhere in India today",NAG
Kangana is a victim of the mother who gave birth to her. She is the victim of the woman she is. She is the victim of the life she has. She is the victim of everything and everyone. Eventually she will be the victim of her death.,OAG
You people are allergic. Try to be aware of your words. We do not necessarily have to hurt the feelings of others.,OAG
"I'm a big fan of Modiji, but what about the BJP leaders who have a lot of black money like ...",CAG
"That's the real topic, but unfortunately we stayed in the politics of religion",CAG
"@ Prashant Singh, then go now and stop the slaughterhouse in Utter Pradesh, which is led by bjp persons, and then how India's beef exports in the first place, will ,,,,

You funny guy, and un knowledgeable",OAG
Pak Army stepped into Indian territory over 250 meters and Indian army can do nothing ... ???,CAG
Sir delhi police report to you and your central government ..... still crying to civilians,CAG
"Good luck on behalf of Mukesh Ambani
Thnku so much, sir",NAG
"Pathankot and Uri attack made many things clear, ask ex generals questions, huge foreign investment are in India. A war is everything. Of course, foreign investors are not like a full-fledged war, they must be interested in interest. In between, this is a full war is far from dreaming.",NAG
The IT industry is facing exponential change: Mukesh Ambani,NAG
AK is the only politician who admits mistakes and corrects these mistakes.,NAG
the same customer who stole a movie from a small Nepalese boy :-),OAG
Tell us what you think about Andhra Bank .... Should I keep or sell ...,NAG
Let's just do science. Screw the rest tight.,CAG
Do negative comments affect Priyanka in any way ??? ... I do not think .. She did what she had to ... Good walking girl 👌👌👌,NAG
"Well said. We are very proud of you, sir, uphold the defense, the freedom of us all and the cashmere, quite directly from India.",NAG
"Girish Rajani original ID Dalit.
Can not digest the truth",CAG
"According to its logic, India should have attacked the entire Pakistani nuclear weapons armor Azmal Kasab.",CAG
"Media only see nonsense part non-constructive approach, as it can see its meaning in nonsense non-public service.",NAG
No,NAG
It should be applicable to any relegion.,CAG
Annaji's action implies that he was in BJP!,CAG
My questions - Will the train run under Indian engines? Will the train reach the set speed on these tracks and will the train be in such condition after one year on duty? if the answers are no to 1 or 2 of needs - why Bragg on such temporary benefits ... until as good luck Indian Railways ...,OAG
"It is not as emotional as Mr. Bajpayye ji dares to go against Pakistan. Although no graduated majority. And the result in the hands of the people. What initiative has Mr Modi practiced to this day by a large majority? Only the creation of the big soildier by the government !! At the whole situation not healthy for the government in the near future. And a speech has to be demanded more by the PM today, without losing time.",NAG
After 5 years it would be easy to decide ... who is perfect for Delhi,NAG
"But conversely, it is still a dream in countries with Shariyat laws",CAG
No share more than 5% and no sector more than 12%,OAG
REPlaCE Kapil with Arvind and the whole scenario changes praise abuse,NAG
There is too much difference in the cash payment achieved in comparable position. The value of the bronze medalist should be about 70% of the silver medal win.,NAG
"No, we do not have Sharon Kuhn. Most Americans are Palestinian. No land set on land by Western countries to gain control over this region. STRONG PALESTINE",NAG
"HDFC is a worst bank with bank. Be it credit card / credit / accounts - they are just horrendous and big piles of false commitments and wrong people. All the employees are just bloody, sorry, judging, but have dealt with almost thousands of them and all are the same. Only a drop of ******",OAG
"Not ""now,"" but if and only after that, things happen as planned, and there is a system that constantly monitors and corrects or improves what is intended.",NAG
"Hey Sonia, how long do you see that down?",NAG
"One lawyer defeated in the polls is the finance minister, who does not know the ABC of the national economy. Insult people in India.",NAG
Plzzzzzz also condemn Hindu terrorism for violence,NAG
No,NAG
Take a look at the 56 Kb bomb from kb tk hamara,CAG
You destroy Kerala,CAG
"Thank God, he did not join. It was because of the organizational skills of Kejriwal that Annahazere became famous. Let him join BJP.",NAG
"Lakhs from Hindus support terrorist organization RSS, no bats an eye. 20 people have supported the ISIS terrorist outfit, everyone has started to rush. If you do not scream against India's largest terrorist organization, you have no right to speak out against Isis.",OAG
Surprise!,NAG
Oh!!! He really had a heart like him?,NAG
"Anti-cow slaughter law, introduced by the congressional government in the 1960s, prevents the slaughter of dairy cows and calves of all ages, only steers over 12 years, dry cattle and buffalo can be used for beef. So that done illegally under the noses of the law, police and government do not prevent such acts and butchers do not care about the law",CAG
I see people on behalf of Muslims making insane comments,CAG
Tata chemical view pls? It's more like fmcg companies than checimal,NAG
Proud to be an Indian ... Hats off to ISRO teams 👏,NAG
ISI-Agent bjp IT-Zelle .... Bhopal n shivraj sarkar,OAG
Will Jios have their own tariff plans: Mukesh Ambani,NAG
I can not even stream this live video on jio network on mobile .... service really needs to improve ...,NAG
"#NaamShabana has released this Friday. We heard what critics had to say about the film, that was Taapsee Pannu's reaction when she saw herself as Shabana.",NAG
Gangs of Wasseypur ?? You think before you write ...,CAG
"The basic question is, ""Has Pakistan produced anything other than terrorism?""",OAG
"And it is not jealous ..
In Pakistan, China will make a profit by giving its men jobs and improving the industry ... China will make a profit by reducing its long root to the shortest distance ... well, tell me what India is by joining cpec (as India already has best position to do trade with any country in the shortest distance .and Indian industry is already in the fastest growing face)",NAG
Next ... ?? Mass agitations soon ..,CAG
"Guys, stop putting religion between the hat makers of Modi, that's convention fan, so treat him like that",CAG
Haaaaaa no mandir exist in Kashmir you destroyed everything.,OAG
"Remember, it's your president who came here to beg for a relationship. 😂😂😂",NAG
"In the budget area: Electronics & IT Secy, the focus was on digitization, the electronic production",NAG
"UN members are ready to kill terrorists

Wat will help them radically",OAG
How can he take the same look at all these statements? #lazygraphicartist lol,NAG
"Yes, yes, I can say that, even if it were me, I would also like to",OAG
"Please be active, defend kejriwal, we need him to save India and develop India",CAG
How much did you cheat on this event?,NAG
Modi is not the developer of policies,CAG
"As promised at elections, Modi / Yogi must support them.",OAG
"He had no self-respect, he would have to give up when the UPA was lost miserably.",OAG
God knows what the d Prblm is ..,CAG
"Anna Ji is a simple and respected senior citizen, and the smart politicians lead him astray. Right now he is not in the knowledge of things and as soon as the true picture is clear to him, he will change his views. He does not have to join AAP or any other political party. He just has to give the young people his blessing.",NAG
Long live modi ji ...... the lotus will spread its fragrance this time,NAG
"Do not hold your Maan ki Baat with you, but take the necessary measures to save the lives of our soldiers, who are killed every other day.",CAG
"No foul words, we are decent and ladies are also in discussions. Please stick to clean comments. No hate or bigotry of anybody. This is seen by many people, so let's keep dignity and decency.",CAG
And I think you may work for toi or ht.,NAG
"Insanely overvalued The placements of all industries are miserable compared to CSE and Electrical.
And even the quote follows ""Complete Engineering then decide what to do in life"".",OAG
"If election results are decided by polls, the government should end the election",CAG
The work of the central government is much better than that of the state government. Why do not we empower state distribution companies?,NAG
"Maxwell is tntly in mind and wealth, ignoring this poor man who said that our pm, tea man",CAG
"The country faces acute employment problems for young unemployed young people in the private or government sector, so there is no dissatisfaction among security services, so we should refrain from making unnecessary misperceptions among people",CAG
Prashant singh shande von dir bjp poori,OAG
2) Never give up ... failures are normal ... they help you learn,NAG
"Muslims are socially very retarded. They really deserve it. Besides, it is the question of the state not the center",OAG
Lol ernst !!,NAG
"Spell might have missed ... but it's language altogether ... I think ... you have to be William Shakespeare or Kamil Bulke ... bcoz it's easy to deliver ""Gyaan"" other ...",NAG
"I am very proud to have him. He was the best central banker in India. People compare him to Reddy. Well, the world was not like it is today. Second, the world did not print money at this rate and tried to weaken its currencies. I respect that Rajans are on reserve, refusing to grant banking licenses to industrialists and to ensure currency stability. When he grants new licenses to new banks, new executives must also take the stage. Take a look at how Indus- tinbank and Yes Bank have developed in comparison to sbi, icici and hdfc bank. Very well done, sir. I'll cry the day you go. Fortunately, many Indians are no longer idiots and have the courage to support you.",NAG
Bjp crosses the halftime mark in Uttar Pradesh and makes govt,NAG
"Haha fake news as alwez !!! The strike was canceled only because it began to meet demands to increase security, in contrast to earlier times, when the government gave written assurances that did nothing on the ground",OAG
"Religion, hatred and militancy will make the journey dead end for Pakistan. World-famous India is the only stabilizing balance in Asia and in the world. These kinds of activities make not only Kashmir but also inner peace a distant dream for the terrorist nation.",NAG
Heart reacts!,NAG
"Metalyst forgings have been falling for a long time .. today it has suddenly reached the top circle, why?",NAG
Binoy! You do not know anything about him. Update your knowledge then post. My dear poor binoy! 😝😝😝,NAG
Abp means All Bjp Paid News to make fools in India,OAG
"Her in-laws should be arrested, but behind the bar, Islam believes in equality",OAG
"Neel, your comments are good, but can you argue with Bhakts? Because they can not see, they only believe what he says. What he said about the congress, every bhakt knows that they are corrupt, but what he has said about jobs and 15.15 lakh in every Indian report, these bhaks do not talk about and they do not ask. These Gauraksha and Triple Talaq are nothing more than distracting attention from real issues. Note Bandi effect will come next year. Tale Bani Rule came to India in the form of Gaurakshak.",NAG
"Another point,
Market discount forward price to earn multiple .....
For the next few quarters ..... years .....
The growth will be 7-8% plus ......
Take this in this ...
Many Thanks",NAG
Well ... you deserve ... just make march for publicity ... ....,CAG
"I thought Amitabh Bachan Sir was very respected and famous person in North, did not know that he was so hated and trolled",NAG
"Very correct. Butt times are changing. This demonetization march is a case of ""organized loot and legalized looting during your regime.""",NAG
"Subhash Sachdev yes, because we've already given you injections, like surgical beating",CAG
"'Operation al-Nagrib', an exciting spy thriller with a RAW-backed CIA secret strike deep in Pakistan, targeting a terrorist module on Mianwali Nuclear Airbase. Available on Notion Press Bookstore, Flipkart, Kindle, Amazon .... it promises to be an exciting read! Order your copy now from https://notionpress.com/read/operation-al-nagrib",NAG
"Azam Khan - You did not mind what Kharge said, but he has the audacity to give your dirty comments on PM's answer. Actually, it's not your fault. Your education is faulty.",CAG
"I think everything is planned only by Kejru :)
It may be to divert public attention from something more fishy",CAG
"Good India is moving forward, now we will start the bicycle factory on the moon",NAG
"I fully support Mr MODI STEP, but why
Freedom for political parties. ,",CAG
It is the duty of the government to do that ... neither for me nor for any benefit.,CAG
Rajshree Jena real face Haha world know ENDIA face,CAG
"What Kangana said is true. She has demolished the established clique of the few filmmakers who do not leave the newcomers without godparents or decide by casting couch

their domains. Karan could not offend Raj Thakrey, but Kangana. It's just how Modi destroys the rule of the family in the political realm. He uproots Bhakat's well-dug family like Ayers, Sibals, Khurshids, pays family historians, pliable and paid media, and many more.",OAG
We need leaders of all Pakistani armies and the terrorists active in Kashmir. The bodies of Pakistani armies are also mutilated,OAG
Welldone CM Saadib,NAG
"Dear PM, sir
49 CRPF jahan shahed in April only for lack of intelligence and government support
300k CRPF Force without DG from the last 2 months
Who will take responsibility?",OAG
"instead of going to the nearby place and talking to that
You have tweeted and outbreak prevailing bad situation.",CAG
"While some are busy arguing about fictional stories, some are fighting for real people with real rights! This man! 👏",CAG
Dear CNBC-TV18; Do not you have any better news or clippings to post. This clipping / news is nothing but garbage. I feel like I'm watching a big boss clipping. Please post some better n informative news and clippings.,CAG
Self-immolation? Islam I haram he defends himself legally,NAG
Future looks grim for India as hindutva forces rule the country they want to make situation like Syria and Burma to make Muslim refugees in his own country for a small reason as riots are to happen and Muslims are to be left village,OAG
Another Isis discovered,CAG
What is this broker talking about?,OAG
"Kongress der Bharatiya Janata Party (BJP),",CAG
Remember 1971 Kid !!!! bloody impotent army that begrudges macabre decapitation like terrorists,OAG
Hiii,NAG
Hi Anuj ... Banknifty went down just 1000 points from last Friday ... still rallying to continue or to hedge time with some puts?,NAG
"If Bank Rate Cut can not move market, what else?",NAG
"Raw prices are low but about. 51.36% as total taxes

Why so high taxes
Why taxpayers punish for poor performance by CEA & Fin Ministry

Colonel Lamba",NAG
He adds BJP color ......,CAG
"http://indianexpress.com/article/india/fatwa-issued-against-reality-singing-star-nahid-afrin-by-42-clerics-4569825/

Dear Indian Express,
I'm sorry to write that your journalists are there to interpret events wrong and distorted display, just to make some sensational headlines. The news about the upcoming singer Nahid Afreen was prepared without proper research and investigation. It was very sad to see that your journalists do not even know the difference between fatwa and appeal.
A fatwa is a non-binding legal opinion that can only be issued by a qualified lawyer (mufti) at the request of someone who can not understand religious guidelines. The leaflet distributed as a fatwa is just a copy of a signed appeal from 46 men who believe in religious practices. The merit of the vocation can be discussed for many reasons and in many dimensions, but first and foremost an appeal can not be called a legal opinion (fatwa).
We expect an apology from you for such a mistake.",CAG
"With great roads, the car will hide.",CAG
"Dear Sir,

Namaste

They have scholarship programs for students in India

If you have any, please let me know, sir

Thank you
Your obedient
KIRAN",NAG
Yogi adithyanadh will become the greatest leader of all time. He will make UP great again.,CAG
Govt and banks are cheated,OAG
Do not stay paper tigers against the Aussies.,CAG
"Ya, the place where you are wrong is still alive! In the last 2 years involved in filming, this zombie has suddenly woken up! Crap of a man!",CAG
"Swami Vivekananda also said: ""The society in which women are not respected can never thrive."" His words are more relevant today than during his lifetime in the face of increasing crimes against women in our society. Swamiji also started the tradition of ""Kumari"" Pujo, where a young girl is worshiped as part of the goddess Durga on the Navami Day of Durga Puja.",NAG
"Nice to see you both again, Anuj and Sonia, best to hear in this fb session :)",NAG
What should we do at dmart?,NAG
Rajendra Prasadential denying the government's form was a Nehruvian Blunder,OAG
"Agree with you, today people do not trust this government, law and order. Every thief, including politicians involved in corruption, should be killed. Even if you are ever involved in corruption of any kind, you must surrender immediately so that the mob can kill you, as you say.",NAG
"If all is well, why variable payment of tcsrs mted k",NAG
"Have 100 shares of Coal India @ IPO price 245 hold or sell.

What should be the goal I should pay attention to in the future?",NAG
"The vegetable vendors do not cry for shoppers, the farmers cry, but MODI & CO are lucky.",CAG
Hahaha ... Bajaj is good. But safety is a problem on these bikes. Hope this comes with pretreatment and ABS!,NAG
Views on Motilal oswal financial for long term I have 1100 shares @ 512,NAG
Should ONGC be bought at this level? What could be the long term goal?,NAG
We will enjoy cricket without India. Indian players always fear with strike distances,CAG
Congress was more genius than bjp a stupid communal party that sent India to the threshold of hell,OAG
"Now India will fight back through Twitter, haha. Bring Antony back to the position if you are unable to man, he was not an extremist by nature but certainly a man did not words like you humans. 56 cm, 1 surgical stroke like the end of Pakistan haha ​​only good for the public.",OAG
Very good nonsense leader,OAG
"Ppl cried from Trump's name now, most of them have closed their mouths",CAG
"He is a big bear ... always pessimistic. I remember his interview when he @ 7000 level at that time, he said that not buy this time, there is a room for correction ... but I invest n good return made. He may be 1 in 10 times, so it's good to ignore him.
Always pessimistic n give diplomatic opinion.
Mr. Uddayan is black or white, do not stay gray.",OAG
I took an oath to stop drinking #COKE & #PEPSI #justiceforjallikattu #savejallikattu #banpeta,NAG
this government is worse than the previous rally ... every day we hear how soldiers are killed and they do nothing to condemn attacks with strong words ... Finance Minister is our defense that is interested in the stock markets ...,CAG
and INDIAN EXPRESS IS AGAINST THE IDEA OF PURE JOURNALISM,CAG
Who is he...!!!!!,NAG
He's the one who gave his bulls security.,CAG
I hacked Tom's Tomahawk Spider-Man online,NAG
What is your goal for project completions this year specifically for highways?,NAG
"Good news. If you are a politician, you can do nothing.",CAG
"Sai Baba Alter, it's the truth. If you can not recognize and understand. Please try to think about it. you will understand",CAG
"Mr. Sathya ............. The knowledge of your story is either ASATHYA OR MITHYA, either study history without wearing any glasses of bias, or visit a psychiatric therapist ... .... ....",CAG
"The lives of the players are as heavy as the soldiers
Players start fighting from their childhood, they deserve that and even our soldiers too.",NAG
Posts about entrepreneurs are why everyone loves Facebook,NAG
Note only the names of people who speak against modiji ... v will come to know wat community belongs to them .... modiji v indians r wid u,CAG
Fake news. The guy is live and kicking. Another homeless dead man from Karachi will be buried in his place. It is not easy. This is a standard coverup in the 3rd world.,NAG
"Can the 7./8. May be another Brexit day train, 2nd round French election result.",NAG
"When this becomes reality, we can save a lot of time and money.",NAG
So where are the so-called black money gone ??? 🤔🤔🤔,NAG
You guys are doing a great job ... keep up the good work,NAG
"Yogi is not a jerk. Any riots in Gorakhpur? May Muslim work in mathematics, including cook, civil engineer, accountant, etc.",NAG
How long will the bull go on in the market?,NAG
"I work for an Indian company that provides IT services for an Indian boss. In fact, we earn abroad, but spend in India. By the way, who is your comment on my personal life? I am NRI, where millions (people of all faiths) work abroad and invest (invest) in India. From the time the BJP came to power, I only see false promises, Gunda Raj, GauRaksha, riots, etc., and people like you who defend them and abuse the harmony that once existed between different communities.",CAG
"The government has increased diesel prices by 51 paisa per liter and plans to raise similar monthly increases in the future to lower record subsidies.

Do you think that it is a legitimate step for the government to cover its budget deficit?",CAG
His tweet shows his mentality ......... His mentality is no less than an uneducated person,OAG
It is only to accuse saffron thugs. They act as their own despicable law and law enforcers see and keep their cruelties maternal. We live in a society that has changed from the human to the versatile self-dominated devil.,OAG
"If so, tell us where the evidence is. Why do you hesitate to share with us?",NAG
Car is good .. bt i have to say .. i just heard 'aa .. aa .. aa .. aa ..' from this host guy ..,NAG
Good,NAG
"Not good Sonu Nigam I do not think so, s",CAG
"We do not need honors from the minister and other things - we want the Indian government to stop in empty words, show their spine and take revenge !!!!",OAG
"Whatever it is c is beautiful, a graceful actress ... No matter where c is ...",NAG
"Collecting this money, of which 90% are legally white, wasted 3 lakh crores worth of man-days. That's why this country is great. This is where a junk yoga guru becomes a business consultant ... !!!!",NAG
"ha ha ha, what then? What else you can expect from Pushpak Vimaan teams: v: v: v: v: v",CAG
Hello Anuj & Sonia please have a look at Hindalco & Jamna car please,NAG
Anurag Nanda finds a negative comment. Such a phenomenon rarely happens.,CAG
"You're just right in your hometown until the congress in India is over. And if the opposite happens, corruption, Mehgai will not let you sleep!",NAG
"It's time to buy Tata shares ...
And I'm confident that these stocks will rise ... And benefits for us ...",NAG
"""🌝🌝 INDIAN WOMEN ARE SPECIALISTS OF FAMILY DEMONETIZATION 🌝🌝 Govt should learn from them how to use LessCash Economy with LOVE 🌝🌝🌝"" ✔",OAG
"Don't play the blame game, start doing the work of development, especially poor states",CAG
Welspun is weak. REC and GATI should work brilliantly. Wait for positive news for Wockhard and Metalyst.,NAG
So it's the increase compared to the month and not the Fy,NAG
Mla for sale,OAG
I think they forgot to bring a bike to the start.,CAG
Lol .. great initiative! I actually spoke to him,CAG
It is their personal money and not a sovereign wealth fund ..... why does it hurt,CAG
Imran Bora eat the meat of your parents very delicious,OAG
Anna Hazare is an RSS agent and now gives a suggestion for a party,CAG
what he said is 100% true,CAG
"But sir, now days real estate is very slow",NAG
Tesla market capitalization more than FORD & GM is it a threat to the Indian carmaker as well?,NAG
"It was Cong who mentioned the dog, where did Modi come from?",NAG
"So, what they will do, the institute will not support them if they kill terrorist preferential support terrorists. Call our militant rapist why he serves the nation for the security of the office center. So-called secular media demand proof of a surgical strike",OAG
"On December 21, 2016, ACB filed a claim sheet on a complaint by former DCW chief Barkha Shukla Singh",NAG
"Good joke, dear Indian, if your army is so weak, then where is your claim of surgical attack true or is it true?",CAG
"Pak did not mutilate the soldiers, their weapons - Great Thinker Gurmehar Kaur.",CAG
"Above all, this is not just the land of the Hindus, it is a diversified country with all religions together.u ​​have Jigar just in your name, but not Jigar in you to respect the other religions and their feelings. Such a man to learn to respect other religions and people.",OAG
