comment_text,label
"How can you say that? It is the duty of the citizens and the government to take care of the minority. Have you heard if the Islamic country Bahrain? Do you know how peaceful it is there? Look and learn, a monarchy so good that gives rights, security, care to all cultures and religions. And back in India, our house we are fighting between us. Why? Eat what you want. The majority and the minority should not matter. It's not like we're killing people. Beef for life!",CAG
What is happening at NBFC now? Few stocks after good results correct and bad results we go up !!,NAG
Yes darling you are right but some people want to make new even they have no limit and sonu nigham are these people ..,OAG
You do not need your nation.,CAG
Let's hope we can all do business in the same way and make tons of money ..... I would like to have the reactions of senior leaders in Congress ... Let's see what they have to say.,NAG
he is a great actor but does not fit like a bheema,OAG
This page is paid for by Islamist extremists and left-wing politicians.,OAG
do not worry bjp will take revenge by raising the issue of slaughtering talaak and cow tripple,CAG
"Now, the paki wandering dog barks after having failed in the kangaroo yard .... happy to see paki left face red ..... wishing that Kulbushan be safe at the hands of pigs",OAG
"Emoji angry on the post of the army
Really 🙅",NAG
"You counted the heads ... All the Tamil nadu is against PETA. We, the people, have a culture ... Do not spoil it in the name of the law ... Ban PETA in India .....",CAG
Aap kejriwala goons made everything dirty and goons worked in Delhi now.,OAG
"Mr. Macchiwala, please make sense. This government has done so much better than Congress. Do not deceive people.",CAG
"Yes, if members of the other parties have been attacked, then BJP
If the BjP was attacked even the head of the BJP ...

Huge ideology and hats ... to secular thought ...",OAG
For a Muslim who kills a non-Muslim is a way of pride to go to heaven so why are you sad.,OAG
"Ram Navami comes once a year. Azan 5 times a day. 365 days of speech pollution. Therefore, the orders of the Supreme Court must be followed. Religion is a private problem.",OAG
#GreatActor #AnnaHazare 🙏😛,NAG
"For engineering, the total wealth of a country is not exactly the best parameter to judge, per capita income will drop India and China at the bottom of the list. 22 million Australians have a little more wealth than 1.5 billion Indians, just to put things in perspective",CAG
"In 2015, educated people voted for an educated minister, a former IRS and a social activist. 2015 to 2017, he works for the media of improving people do not show how he is paid. We trust him in his team and we will vote for him again ... We are really pissed at corrupted mcd. People who earn crores from mcd and people from Delhi are just pissed off",CAG
"The Indian army is trying to distract from the turmoil of Kashmir ... where it blocks Internet access, social media, violation of human rights, murder of innocent Kashmiries on a daily basis. that is why every Kashmir opposes Indian aggression, but remember fight the self-determination of Kashmirs will continue until their freedom ....",OAG
Someone in the chain was recording a bite on time at the door of India on Christmas morning. Even recorded the interview of our race group. We could not ask him the airtime for the same thing. Would be great if we could c the video for the same. Please help,NAG
"for 60 years, you have not said that .. how is the new vision. You focus only on Muslims .. we will take care of counrty",OAG
"Jaswinder Bhai and this stupid question of me .... I am not a man bjp or rss ......

Rather I think the AAP guys should be happy ... coz the campaign by a lot of big bjp wigs for the MCD elections only, will help Kejriwal only and create a negative image for bjp - ke saara kaam kaaj chod kar Municipal municipal elections me lagge hai ......... As Delhi Delhi, a reasonable citizen would take this negatively ...

So, instead of abusing ........ AAP guys should thank BJP for this silly move ....... as it will further reinforce Kejriwal's / AAP's image only at the national level ...",CAG
hhh ........ Army Pak can do anything anytime and anywhere in total India Today,NAG
"Kangana is a victim of the mother who gave birth to him. She is the victim of the woman she is. She is the victim of the life she has. She is the victim of all that everyone. Finally, she will be the victim of her death.",OAG
You are allergic. Try to be aware of your words. We do not necessarily need to hurt the feelings of others.,OAG
I'm a big fan of Modiji but what about BJP leaders who have a lot of black money like ...,CAG
This is the real subject but unfortunately we stayed in the politics of religion,CAG
"@ Prashant Singh, so go ahead now and stop the slaughterhouse in Utter Pradesh that is run by bjp people, and then how India becomes beef exports in the first place ,,,,

You funny guy ,,,, and a little informed",OAG
The Pak army entered Indian territory at 250 meters and the Indian army can not do anything ... ???,CAG
Sir delhi police report to you and your central government ..... still mourns thinking of civilians,CAG
"Good luck on behalf of Mukesh Ambani
Thnku so much sir",NAG
"Pathankot and the Uri attack have clarified many things, the former generals raise questions, huge foreign investments are made in India. A war includes everything. Naturally foreign investors do not want a full-fledged war, they must be interested in their interest. these a full-fledged war is distant dream.",NAG
The IT industry is on the verge of an exponential change: Mukesh Ambani,NAG
AK is the only politician who admits errors and corrects these mistakes.,NAG
same kunder guy who stole a movie from a Nepalese boy :-),OAG
Give us your opinion on Andhra Bank .... Should I hold or sell ...,NAG
Let's just be science. Screw the rest.,CAG
Do the negative comments affect Priyanka in any way ??? ... I do not think so .. She did what she had to ... Good girl 👌👌👌,NAG
"Very well said. We are very proud of you sir, maintain the defense, the freedom of all of us and the Kashmiri people, just of India.",NAG
"Girish Rajani Original ID dalit.
Cant digest the truth",CAG
"According to your logic, India should have bombed all of Pakistan. Azmal Kasab turned out to be Pakistani.",CAG
"The media sees only part of the mistrust, not a constructive approach, because it sees its importance in the fabrication of misdeeds and not in the public service.",NAG
Not,NAG
It should be applicable to every relegion.,CAG
Annaji's action implies that he should have been in BJP!,CAG
My questions - will the train run under engines made in India? Will the train reach the speed set on these tracks and will it train in such a state after one year of service? if the answers not even 1 or 2 of the needs - why Bragg about such temporary achievements ... until good luck Indian Railways ...,OAG
"Like and it's not the emotional question as Mr. Bajpayye dared to challenge against Pakistan. Although no abosult majority. And the result in the hands of people. What is the inetiative so far Mr. Modi govt with the vast majority even today ?? Only the creation of the grand seildier by the government !! Overall, the situation is not healthy for the government in the near future. And a speech must be requested by the PM today without lost time.",NAG
"After 5 years, it would be easy to decide ... which is perfect for delhi",NAG
But vice versa is always a dream in countries with shariyat laws 😂,CAG
No share should exceed 5% and no sector more than 12%,OAG
REPlaCE kapil with Arvind and the whole scenario changes abuse to praise,NAG
There is too much difference in the allocation of the money announced compared to the position obtained. The value of the bronze medalist should be approximately 70% of the value of the silver medalist.,NAG
"No, we do not do Sharon Kuhn. Most of us, the Americans, are with Palestine. Not a country that has been placed at the top of a country by Western countries to take control of this region. STAND STRONG PALESTINE",NAG
"HDFC is the worst bank in the bank with. Whether it's credit card / loan / accounts - they are just awful and a bunch of fake commitments and fake people. All employees are just bloody, sorry to be judged, but have dealt with nearly a thousand of them and all are the same. JUST A BUNCH OF A ****** S",OAG
"Not 'now', but if and only after, things go as planned and there is a system to continually monitor and correct or improve what is planned.",NAG
Hey Sonia how long do you see this negative side?,NAG
A lawyer defeated in the polls is the finance minister who does not know the ABC of the economy. Befooling the people of India.,NAG
Plzzzzzz also condemns Hindu terrorism for violence,NAG
Not,NAG
Take a look at the 56Kb bomb by kb tk hamara,CAG
you destroy the kerala 😠😠😠,CAG
Thank God he did not join. It is thanks to the organizational skills of Kejriwal that Annahazere became famous. Let him join BJP.,NAG
"The Lakhs of the Hindus support the RSS terrorist organization, none of them have an eye. 20 people supported the ISIS terrorist organization, everyone started harassing. If you do not shout against the biggest terrorist organization in India, you have no right to say anything against Isis.",OAG
Surprise! 🤓,NAG
Oh!!! he really had a heart eh?,NAG
"The cows' culling law adopted by the Congress government in the 1960s prevents the slaughter of dairy cows and calves of any age, only oxen over 12 years of age, oxen and dry buffaloes can be used for the beef. so that becoming illegal goes under the very nose of the law, the police and the government do not prevent such acts and the butchers do not care about the law",CAG
I see people on behalf of Muslims making foolish comments,CAG
Tata chemical sight pls? It's more like fmcg company than checimal,NAG
Proud to be Indian🇮🇳 ... ISRO Team Hat 👏,NAG
ISI agent bjp IT cellule .... Bhopal n shivraj sarkar,OAG
Will also have the tariff plans of Jio: Mukesh Ambani,NAG
I can not even stream this video live on the jio network on mobile .... the service really needs to improve ...,NAG
"#NaamShabana released this Friday. We heard what critics had to say about the film, it was Taapsee Pannu's reaction when she saw herself as Shabana.",NAG
The gangs of Wasseypur ?? You think before writing ...,CAG
"The basic question is ""does Pakistan produce anything other than terrorism?""",OAG
"And it's not jealous ..
In the cpec, Pakistan will win to give employment to its men and improve the industry ... China will gain to reduce its long root to the shortest distance ... now, tell me what the India will gain by joining cpec (as India already has the best location to trade with any country in the shortest distance .. and Indian industry is already in the fastest growing face)",NAG
Next...?? Mass Agitations soon ..,CAG
"Guys, stop putting religion among the Modi hatters, he's a congress fan, so treat him like that",CAG
"Haaaaaa no mandir exists in Kashmir, you have destroyed them all.",OAG
"Remember, it's your president who came here to beg for relationship. 😂😂😂",NAG
The focus has been on digitization and electronic manufacturing in Budget: Electronics & IT Secy,NAG
"UN members ready to kill terrorists

Wat they will help radical",OAG
How can he withdraw the same look by making all these statements. #lazygraphicartist lol,NAG
"Yes, yes, I can say it, even if I did it, I would also like",OAG
Please be active n defend Kejriwal we need him to save India and develop imdia,CAG
How much are you guyz imapated with this event?,NAG
Modi is not the policy designer,CAG
"As promised during the elections, Modi / Yogi must support her.",OAG
"He had no respect for himself, he should have resigned when the UPA lamentably lost.",OAG
God knows what dbl is.,CAG
"Anna ji is a simple and respected elder, and smart politicians mislead her. Currently, he is not aware of things and once the true picture is clear to him, he will change his point of view. He does not need to join the PAA or any other political party. He just needs to give his blessings to the young people.",NAG
Long live the modi ji ...... the lotus will spread its fragrance this time,NAG
"Keep your Maan ki Baat with you, not required, but take the necessary steps to save the lives of our soldiers who are killed every other day.",CAG
No rude words please us and the ladies are also in discussions. Pls stick to own comments. No hatred or bigotry on the part of anyone. This is seen by many people so let us maintain dignity and decorum.,CAG
"And I guess you work for yourself or maybe, maybe.",NAG
"Insanely overestimated The investments of all the branches are miserable compared to CSE and electric.
& Also the quote follows ""Complete engineering then decide what to do in life"".",OAG
"If polls at polls determine election results, government should stop elections",CAG
"Functioning of the central government is much better than the state government, why do not we allow state-owned distribution companies?",NAG
"Maxwell is tottly poor in spirit and wealth ,,, plz ignore this poor man ,,, who said our tea man pm ,,,",CAG
"The country faces serious employment problems for unemployed youth in the private or government sector, so there is no dissatisfaction among the security services, so we should stop unnecessarily creating misconceptions among the people",CAG
Prashant singh honte de toi bjp poori,OAG
2) Never give up ... breakdowns are normal ... they help you learn,NAG
Muslims are socially economically backward .. they really deserve it..In addition it is the question of the state not the center,OAG
Lol seriously !!,NAG
"Spell may have missed ... but that's the language in general ... I think ... you have to be William Shakespeare or Kamil Bulke ... bcoz it's easy to deliver ""Gyaan"" others. ..",NAG
"I'm really proud to have it. He was the best central banker of India. People compare it to Reddy. Well, the world was not in shape today. Second, the world was not printing money at this rate and was trying to weaken their currencies. I respect Rajans stand on the reserves, refusing to give banking licenses to industrialists and the stability of the currency. Granting new licenses to new banks will also force new leaders to go on stage. Look at how bank indusind and bank yes executed compared to sbi, Icici, bank hdfc. Very well done sir. I'm going to cry the day you leave. Fortunately, many Indians are no longer idiots and have the courage to support you.",NAG
Bjp crosses half of the mark in Uttar Pradesh and forms govt,NAG
"Haha fake news like alwez !!! The strike was canceled only because the demands began to be met to enhance security, unlike what happened before when the government gave written assurances that did nothing on the ground.",OAG
"Religion, hatred and activism will make the dead end for Pakistan. The world knows India is the only stabilizing balance in Asia as well as in the world. This kind of activity not only makes Kashmir, even inner peace, a distant dream for the terrorist nation.",NAG
The heart reacts!,NAG
Forged metal parts have been coming down for a long time ... today all of a sudden it has reached the upper circuit why?,NAG
Binoy! you do not know anything about him. update your knowledge then post. my dear poor binoy! 😝😝😝,NAG
Abp means all the paid news from Bjp to make fools in India,OAG
"His law should be stopped and, behind the bar, Islam believes in equality",OAG
"Neel your comments are good but can you chat with Bhakts? Because they can not see, they believe what he says. What he said about Congress, every Bhakt knows they are corrupt, but what he said about jobs and 15.15 million lakh in all Indian accounts, these bhakts say nothing and do not ask either. This gauraksha and the triple talaq only distract attention from the real problems. The bandit effect will come next year. Tale bani reign came to India in the form of gaurakshak.",NAG
"One more point,
Discount price of the market to win multiple .....
For the next quarters ..... Years .....
The growth will be 7-8% more ......
Take it too in this ...
Thank you",NAG
Well ... they deserve ... just in March for advertising ...,CAG
"I thought that Amitabh bachan sir was very respected and famous in the North, did not know that he was hated and dragged so much",NAG
"Very true. The times are changing. This movement of demonetisation is a case of ""organized loot and looting legalized during your regime"".",NAG
Subhash Sachdev yeah because we already gave you the injection as a surgical strike,CAG
"'Operation al-Nagrib', an espionage thriller featuring a secret RAW-assisted CIA strike in the depths of Pakistan, targeting a terror module at Mianwali Air Force Base. Available on the Notion, Flipkart, Kindle, Amazon ... bookstore, it promises a startling reading! Order your copy now from https://notionpress.com/read/operation-al-nagrib",NAG
"Azam Khan - you have no objection to what Kharge said but has the audacity to pass your dirty comments on PM's response. In fact, it may not be your fault. Your education is defective.",CAG
"I think everything is planned by kejru only :)
May be to distract the public from something more fishy",CAG
Good India goes ahead now let's start bike factory on the moon,NAG
"I fully support Mr MODI STEP, but why
Freedom for political parties .",CAG
It's the government's job to do that ... it's not for me to suggest it or use it now.,CAG
Rajshree Jena real face haha ​​world know face ENDIA,CAG
"What Kangana said is true. She demolished the established coterie of the few filmmakers who do not leave the newcomers without godfathers or who accept by flowing the couch in

r their domains. Karan could not intimidate Raj Thakrey but Kangana. It's like Modi's demolition of the rule of the family in the political realm. It uproots the well-dug Bhakats family like Ayers, Sibals, Khurshids, paid family historians, flexible and paid media and much more.",OAG
We need leaders of all Pakistani armies and active terrorists in Kashmir. The Pakistan army corps are also mutilated.,OAG
Welldone CM saahib,NAG
"Dear sir sir
49 The month of April saw the rumbling of the Jawan CRPF due to the lack of information and support from the state government.
Force of 300 k CRPF without DG of the last 2 months.
Who will take responsibility?",OAG
"instead of going nearby and talking to
u jst tweeted and flushed out bad dominant situation .u shldnt do dat ...",CAG
"While some are busy fighting for fictional tales, there are some who fight for real people with real rights! That man! 👏",CAG
Dear CNBC-TV18; Do not you have better news or clippings to post. This cutting / news is nothing but junk. I feel like im watching a 'Big Boss' break. Please post some best news informative n clippings.,CAG
Self-immolation? Islam me haram he fight legally,NAG
"The Hindutva forces rule the country they want to do, like Syria and Burma, to make Muslim refugees in their own country, for an insignificant reason. How can riots occur and Muslims must leave the village?",OAG
Another Isis spotted,CAG
What is this broker talking about?,OAG
"Congrès de Bharatiya Janata Party (BJP),",CAG
Remember 1971 child !!! helpless bloody army that indulges in macabre decapitation as terrorists,OAG
HIii,NAG
Hi Anuj ... Banknifty ran exactly 1000 pts last low Friday ... still rally to continue or time to cover with some puts?,NAG
"If the decline in bank rates can not move the market, what else will it do?",NAG
"Crude prices are low but about. 51.36% in total taxes

Why such high taxes?
Why punish taxpayers for the poor performance of the CEA & Finish Ministry

Lamba collar",NAG
He adds color to BJP ......,CAG
"http://indianexpress.com/article/india/fatwa-issued-against-reality-singing-star-nahid-afrin-by-42-clerics-4569825/

Dear Indian,
I'm sorry to write that your reporters are there to misinterpret the events and present them in a distorted way just to make sensational headlines. The news about future singer Nahid Afreen has been prepared without proper research and investigation. It was very sad to see that your journalists do not even know the difference between fatwa and call.
A fatwa is a non-binding legal opinion issued only by a qualified lawyer (Mufti) at the request of a person who does not understand the religious guidelines while the booklet that is distributed and presented as Fatwa is only a paper copy an appeal signed by 46 men who believe in religious practices. The merit of the appeal can be discussed on many points and in many dimensions, but first and foremost, an appeal can not be called a legal opinion (Fatwa).
We are waiting for an apology from you for such an error.",CAG
"With impressive roads, the car will hide.",CAG
"Dear Sir,

Namaste

You have scholarship programs for undergraduate students in India

If you have any, please inform me sir

Thank you
Yours obediently
KIRAN",NAG
Yogi adithyanadh will become the greatest leader of all time. It will be great again.,CAG
The government and the banks are cheats,OAG
Do not stay paper tigers against Australians.,CAG
"Ya, the place where you are wrong is still alive! Busy at making movies for the last 2 years, this zombie suddenly woke up! The shit of a human being!",CAG
"Swami Vivekananda also said, ""The society where women are not respected can never prosper."" His words are more relevant today than they were in his lifetime, given the rise in crimes against women in our society. pujo 'where a young girl is worshiped as part of the goddess Durga during the Navaman Day of Durga puja.",NAG
"Happy to see you both, Anuj and Sonia, the best to hear, in this session fb :)",NAG
What should we have the right level to get into,NAG
Deny Rajendra Prasadential Form of Government was a blunder of Nehruvian,OAG
"In agreement with you today, people do not trust this government, in law and order. Any thief, including politicians involved in corruption should be killed. Also, if ever you are involved in corruption of any kind, you must surrender immediately so that the crowd can kill you as you say.",NAG
"If all is good, why the variable remuneration of Tcsrs mted k",NAG
"Have 100 shares of Coal India @ IPO price 245 hold or sell.

What should be the target I should look for in the future.",NAG
"Vegetable sellers are not crying buyers, farmers are crying, but MODI & CO are happy.",CAG
Hahaha ... Bajaj is good. But safety is a problem on these motorcycles.Hope this comes with advanced handling and ABS!,NAG
"Views on Motilal Oswal Financial Long-term, I have 1100 shares @ 512",NAG
Should CGSB be purchased at this level ?? What could be the long-term target ??,NAG
We will enjoy cricket without India. Indian players still fear with bounced pitches,CAG
Congress was more awesome than bjp a stupid common party that sends India on the threshold of hell,OAG
"Now, India will start retaliating via Twitter haha. Bring Antony back to the position if you are incapable, he was not an extremist by nature but surely a man of action not words like you people. 56 inches, 1 surgical blow as the end of Pakistan is good only for advertising.",OAG
Very good nonsense leader,OAG
Ppl cried by the name of Trump now see most of them closed their mouths,CAG
"It's a big bear ... always pessimistic. I remember his interview when nifty @ 7000 level he said he was not buying this time there is room for correction ... but I invest n made a good comeback. It can be true 1 time out of 10, so it's good to ignore it.
Always pessimistic n give a diplomatic opinion.
Mr. Uddayan is black or white is not gray.",OAG
I took an oath to stop drinking #COKE & # PEPSI #justiceforjallikattu #savejallikattu #banpeta,NAG
this government is worse than the previous congi ... every day we hear soldiers being killed and they do nothing to condemn the attacks in strong words..finance minister is our defense who is interested in the stock markets ...,CAG
and INDIAN EXPRESS IS AGAINST THE IDEAS OF CLEAN JOURNALISM,CAG
Who is he...!!!!!,NAG
He is the person who gave the government security for his bulls.,CAG
"I'm hacked, toms online-tomahawk-spider man",NAG
What is your target for projects completed this year for highways in particular?,NAG
"Good message If you are a politician, you can not do anything.",CAG
"Sai Baba Dude, that's the truth. If you can not recognize and understand. Please, try to think about it. you will have it",CAG
"Mr. Sathya ............. the knowledge of your story is either ASATHYA or MITHYA, or study history without wearing bias glasses, or consult a doctor for psychiatric therapy. ..... ....",CAG
"the players' lives are struggling much like the soldiers
Players are starting to fight since childhood, they deserve that and even our soldiers too.",NAG
the messages about the entrepreneur are why everyone loves facebook,NAG
Just notice the names of people who speak against modiji .... v will enjoy knowing wat community to which do they belong .... modiji v indians r wid u,CAG
False news. The guy is alive and kicking. Another homeless person from Karachi will be buried in his place. Simple is not it. It is a standard cover made in the 3rd world.,NAG
"May 7/8 may be another day of Brexit, result of the 2nd round of the French elections.",NAG
"If this becomes a reality, we could save a lot of time and money.",NAG
So where are the so-called black money ??? 🤔🤔🤔,NAG
You're doing a great job ... keep it up,NAG
"Yogi is not goon. Riots in Gorakhpur? Can work in mathematics, including cook, civil engineer, accountant, etc.",NAG
How long will Bull continue on the market what your opinions?,NAG
"I work for an Indian company providing IT services for an Indian boss. In fact we win abroad but go to India. By means that is your comment related to my personal life. I am NRI, there are millions here (people of all faiths) working abroad and spending (investing) in India. From the moment that BJP came to power all I see are false promises, Gunda Raj, GauRaksha, riots, etc. and people like you who defend it and abuse the harmony that was once good between the different communities.",CAG
"The government has increased diesel prices by 51 paisa per liter and has forecast similar monthly increases in the future, to reduce record subsidies.

Do you think this is a justified gesture by the government to make up for its fiscal deficit?",CAG
His tweet shows his mentality ......... His mentality is no less than an uneducated person,OAG
It is to blame that the saffrons only They act as their own despicable law and the police force see and keep mom on their atrocities. We live in a face of society changed from the human devil dominated by oneself.,OAG
"So if we educate naa, where are the proofs. Why do you hesitate to share with us?",NAG
The car is good .. bt i have to say .. i have only heard 'aa .. aa .. aa .. aa ..' of this type of host ..,NAG
Good,NAG
Not good sonu nigam I do not think s,CAG
We do not need the honors of the minister and other things - we want the Indian government to stop the empty words show their spine and take revenge !!!!,OAG
"Anyway, she's a beautiful, graceful actress ... No matter where it's from ...",NAG
"in the collection of this money of which 90% will be legally white, 3 crores lakh are worth days man was wasted .. That's why this country is great .. Here, a guru yoga guru becomes economic adviser ... !!! !",NAG
"ha ha ha, so what? What else you can expect from vimaan pushpak teams: v: v: v: v: v",CAG
Hi Anuj & Sonia please give a view on Hindalco & Jamna Auto please,NAG
Anurag Nanda finds me a negative comment. Such a phenomenon rarely happens.,CAG
"You are right in your home town until and unless Congress is out of power in India. And if the opposite happens, corruptions, Mehgai will not let you sleep!",NAG
"It's time to buy stocks of tata ...
And I am confident that these stocks will increase ... And we benefit ...",NAG
"""🌝🌝 INDIAN WOMEN ARE SPECIALISTS IN FAMILY DEMONSTRATION 🌝🌝 Government should learn from them how to implement LessCash Economy with LOVE 🌝🌝🌝"" ✔",OAG
"Do not play the blame game, start doing the development work, especially the poor states",CAG
Welspun is weak. REC and GATI must work brilliantly. Wait for some positive news for Wockhard and Metalyst.,NAG
"So, it's the increase to compare with the wise month and not the fy",NAG
Mla for sale,OAG
I think they forgot to bring a bike to the launch event ..,CAG
Lol .. good initiative! I spoke to him,CAG
it's their personal money and no funds gov ..... so why it hurts,CAG
Imran Bora eats your parents' meat very tasty,OAG
Anna Hazare is an RSS Agent and now gives suggestions for partying,CAG
what he said is 100% true,CAG
But sir now days maket very slow property,NAG
Tesla market ceiling more than FORD & GM is it threatening for the Indian automaker too?,NAG
It's Cong who mentioned the dog where did Modi come from?,NAG
"So, what they will do, will not support them, if they kill terrorist terrorists. Call our militant rapist why he serves the nation for because of the security of the prestaitte office. The so-called secular media demand proof of surgical typing",OAG
"ACB filed an indictment on December 21, 2016 following a complaint by former DCW chief Barkha Shukla Singh",NAG
Good Indian dear joke if your army is weak like that so where is your surgical strike claim was it true or is it true?,CAG
"Pak did not mutilate the soldiers, their weapons did - Great thinker Gurmehar Kaur.",CAG
"First of all, it is not only the country of Hindus, it is a diverse country with all religions. We do not have jigar on our behalf, but we do not have to respect other religions and their feelings. respect other religions and others.",OAG
BUY DEEPAKNTR AROUND 141 STOPLOSS AT 135 TARGET WILL BE 149-155,NAG
"Fst of all .. Modi
😈😈😈😈😈😈😈😈",NAG
"If it's true why the media does not show mutilated bodies it's my? from India TV. Because if India showing the response of the attack that the same answer will be on the side of Pakistan we saw in the normal on the borders of both sides, but only the local people are affected not the army so try to understand that it is because of you (media) the whole environment is disturbed.",OAG
What he did now for the middle and unemployment can someone please explain,CAG
"Exactly what I said sir, in your equation 600,000 is the no of the order in one second and 22,500 is the total seconds .. So in your equation there is a total of 13,5 billion orders and 291 is the amount of each order .. ... which, multiplied by 13.5 billion gives 3,92,850 crore.",NAG
Shame on us all.,NAG
Yes but the question is why they take time on the triple talaq,CAG
Tatas are industrialists and not businessmen,NAG
Electronic media sold and mortgaged their Soul Heart Brain to BJP,OAG
"Sonia, what scripts do you suggest from the banking sector",NAG
Tx to the President of Turkey. We are able to handle our internal problem K. our politicians are experienced n rich pillars. We suggest that you sit down with your Kurds in Turkey and start negotiating peace with them.,CAG
"Hi Anuj, PSU banks will rally to lower rates tomorrow?",NAG
"Simply, it does nothing but blame the previous government and apologize ....
Will not tolerate more ...

They are so patriotic but do not care about our brave soldiers.
RIP Dear Soilders 😢😑",OAG
"Mr. Taroor! Can you explain, Sonia not even fully citizen of India, ruled our India with all the powers, but does not account to anyone.
Where were you Mr. Taroor?
You never asked him?",CAG
"It was a shock for me too when Yogi was made CM despite mature people like Rajnath Singh in the race. But my observation says, sometimes the responsibility makes you mature and thoughtful. Hope everything will be fine.",CAG
And only we all can do our India 1 by choosing Mr. Modi ji as our Prime Minister,NAG
"I'm really sorry for the Indian Express journalists, Shirish Kinder, the guy slapped by SRK. Given the chance that these bootlickers will give Owasi President & Dawood as Prime Minister of India.",OAG
Because there are too many rabid congregation dogs who do not listen when he speaks.,OAG
"I have seen a lot of people in the party, but I do not know what to do when they go to another party or they want to know how to do it.",CAG
What about sterlite technolgies Digital movement is threr any effect and about adani ports,NAG
No. Let's hope not. It is too early to judge the new government.,CAG
"Duplicate is always a duplicate.
Anna traitor ..
Anna fooled the nation .. An agent of BJP ..
Where is his satyagraha ..
Where is Lokpal ...",OAG
problem of bubbling and shredding of the whole body of the vehicle. This is only 2-3 months whole body vehicle 9 times painting.,NAG
Is this the reason he was honored with a degree from the University of Jamia? Are we short of political intelligence that we need such suggestions from a fascist president who believes more in killing the opposition.,NAG
Dear my friend all the comments when you are 2 to 4 months you have fed the milk to you after 10 to 2 years your family by cow's milk fed to make you health and strong after u young and eat there the cow which means you eat mom,CAG
"Gandhi Killer Ram (Nathu) Temple and Inn ......

Big Shame 4 Inside ........",OAG
no stratagems ... stand up ... the houses do not sell ... you want more slaves paying the loan for the old news,CAG
"Last year, Tharoor tried to introduce a private member's bill to decriminalize homosexuality. However, his bid failed Lok Sabha twice.",NAG
What will she do ... when we visit our own sacred land ...,CAG
"Yesterday, the transportation sector in the United States closed at a record high. Bharat forge at a big market in the United States is Bharat by a good buy For the game of US Infrastructure Spending and the defense of India?",NAG
"Rohan Vaidya this is not the corruption that does not happen in Modi Raj. It is a paid media that serves to distract your attention. In addition, all investigative agencies are now under control of Modi and can not dare to expose it.",CAG
We have just killed 7 of your Mughal blood barbarians. It's not even a beginning.,OAG
I sell 1 lot ibreal estate @ 100.25 now Wat should I do,NAG
DP ... pic.saw..with Ranveer..his hair style with song..amazing !! May God bless her !!,NAG
Indian bike in the next lvl hope for the best (Y),NAG
"Never heard of him, he does not control any of my money so he can go jump in the lake",CAG
India won the 4th test match at firozshah kotla ... there are some reasons behind that ... see the link .. https://www.youtube.com/watch?v=v4oHNGt2iuQ,NAG
"So reduced target very unfair to the sunrise, now no interest in the remaining matches",NAG
It's good to see that he loses his mind. People started to feel his selective mutism. #Opportunistic,CAG
"Nobody has shown the courage to fight Black Money since independence. India has the only ""Murd"" in Narendra Modi.",CAG
Wow Pakistani hates Modi & loves Congress. That's why we support BJP 😘,CAG
"Do not believe this pig, he killed countless muslin in a false incitement he not against kashmiri he against Muslim",OAG
"ADD ME ADD
ADD ME ADD
ADD ME ADD",NAG
"🕉BJP or Modi or Amit Shah has no # crushing victory credentials in UP or other states ruled by BJP they won the elections on #Cow Politics and
#DivideNrule dirty politics in India since 2014: BJP dominated by RSS and their affiliates are #DIVIDING India based on: Religion, Language, Culture, Wealth (rich n poor), Race Cast n Creed, Food (Vegetable & Non-Veg ) and finally on #Color (Black n White) & Demonetization (Black n White Money)

Ram Jethmalani exhibits Modi and Arun Jaitley.
https://www.facebook.com/TheNewFekuExpress/videos/1844393635809962/",OAG
And do not show me your machonne! India is mine as well as yours!,OAG
"Can there be some regulation on the decibel levels of horns installed in automobiles, motorcycles, private vehicles and trucks / tempo in Mumbai? It's only the best buses that have horns that are not noisy. Is it possible to ensure that the rest of the vehicles are made to install no louder horns than those of the BEST buses before 2019?",NAG
All priorities regarding recent appointments are given only to the higher caste. Observer. Do not be blind bhakth,OAG
"He is the same joker who was slapped by King Khan for his stupid behavior and he could not do anything. Once again, he proves that he is an expert in stupidity and that no one can match him. Btw who is Shirish Kunder? Shirish is the guy who got a tight slap from King Khan ...... and he is Farah Khan's husband ....... it's his introduction ...... and the media give so much of importance to a person just like him to target BJP and Yogi ;-)",OAG
"Left and right against secularism and supporter of terrorism, Kerala is the best example",OAG
Please forgive us Modi. We can not take more jumlas .... enough!,CAG
"Delhi police are thugs. Last year, they beat army veterans who peacefully protested against Jantar Mantar on the orders of Rajnath Singh.",OAG
Is Tata coffee a good short-term purchase?,NAG
"Currently, Hebrew and Arabic are the national languages ​​of Israel.",NAG
Finally Bollywood grateful Dawood a gunda,NAG
Keyur Panchal Industries also creates crooks like Vijay Malya and Ambanis,OAG
True Mr. Anuj right a retail investor we did not make money honestly,NAG
"The government should pass a law that anyone find public cheating, their gas pump will become the property of the government. So these cheaters will lose their property to the government",CAG
"If men are in good mental health, this problem will not arise at all. Should not they? Or they are taken for granted and the girls must be prepared to fight against this threat. However, to be in good mental and physical health is good for both sexes.",NAG
"A few years later, a new PM will come and say ..... We have been deceived and looted for 80 years, help me build a better country ..... LMFAO!",CAG
"So I'm wasting time here and after 1 year, I'm going to waste time repairing the bike gearbox",CAG
Copy collage! 😂,CAG
Do not let all older people go directly?,NAG
Now I feel sad for your unfaithful wife Noel Cyril Lazaro,CAG
